player,dealer,action,value
12,10,0,-0.49702836478282963
13,10,1,-0.6363636363636362
18,10,1,-0.23723449148966136
21,10,0,-0.9513957548914236
21,10,1,0.8885744381131239
18,11,0,-0.7884350220401987
20,11,0,-0.6044279754644684
20,11,1,0.1450953444425344
8,11,1,-0.7677261613691934
15,11,0,-0.6954147803442002
25,11,0,0.0
25,11,1,-1.0
14,11,0,-0.7013461639451327
19,11,1,-0.12248916896415897
20,10,1,0.44046675437377864
17,10,0,-0.5889670147141886
22,10,0,0.0
22,10,1,-1.0
11,10,1,-0.540983606557377
17,10,1,-0.46460774973967933
20,10,0,-0.6995000542090231
30,10,0,0.0
30,10,1,-1.0
18,5,1,0.21197315171256423
13,5,0,-0.10368335525667817
17,5,0,-0.6020129739368177
17,5,1,-0.04082958288869226
22,5,0,0.0
22,5,1,-1.0
6,5,1,-0.3035294117647058
8,5,1,-0.41935483870967727
16,5,0,-0.5243861461509964
26,5,0,0.0
26,5,1,-1.0
13,10,0,-0.4986601886845427
10,10,1,-0.6744186046511629
15,10,1,-0.5294117647058821
14,10,0,-0.6263417408125153
15,10,0,-0.5058249645873539
15,8,1,-0.6071428571428572
19,8,0,-0.5098712835752335
19,8,1,0.599111670138751
15,8,0,-0.260425655244277
25,8,0,0.0
25,8,1,-1.0
21,8,1,0.9273480061015449
6,8,1,-0.5278669390137166
11,5,1,-0.3333333333333331
11,5,0,0.5918383893651553
13,5,1,-0.30232558139534876
18,5,0,-0.5776551882531992
19,5,0,-0.3148513772079535
19,5,1,0.4443930991990139
24,5,0,0.0
24,5,1,-1.0
20,5,1,0.6755593497670033
16,5,1,-0.15824642196035957
18,3,1,0.15579620969726724
16,3,0,-0.5378002944453315
20,3,0,-0.5460211355087163
20,3,1,0.6457537154989447
16,3,1,-0.24603618727849
26,3,0,0.0
26,3,1,-1.0
13,3,0,-0.178560173770947
19,3,0,-0.24709481306985806
19,3,1,0.4081643053715188
29,3,0,0.0
29,3,1,-1.0
16,9,1,-0.5000000000000001
10,9,0,0.23357572742426613
18,9,0,-0.6554197869526611
18,9,1,-0.17762214850309083
15,9,1,-0.5555555555555557
17,9,0,-0.5327519086895823
20,9,0,-0.7260490146715275
20,9,1,0.7570875483951529
6,9,0,-0.5205431546677305
17,9,1,-0.4090014950035346
19,9,0,-0.6895721410763368
19,9,1,0.29384925857681526
25,9,0,0.0
25,9,1,-1.0
18,10,0,-0.63631880864072
19,10,0,-0.47909348702070553
19,10,1,-0.017479887873470438
8,10,1,-0.5770571365541585
12,10,1,-0.5599999999999999
6,10,1,-0.5810649117559105
24,10,0,0.0
24,10,1,-1.0
14,10,1,-0.5752680501750531
8,10,0,-0.5792760353104057
23,10,0,0.0
23,10,1,-1.0
11,3,1,0.09999999999999998
14,3,1,-0.24499978307084594
15,3,1,-0.24360616635010207
11,8,1,-0.7435897435897436
18,8,1,0.10471041269594149
14,8,1,-0.5238095238095238
12,8,0,-0.20588874979833074
22,8,0,0.0
22,8,1,-1.0
13,9,1,-0.6000000000000001
14,9,1,-0.5252549979600172
18,8,0,-0.08108413905345024
19,4,0,-0.7418494870041205
18,4,0,-0.11693602549495008
20,4,0,-0.38512520222778696
20,4,1,0.6502771578720041
19,4,1,0.4111986464336659
22,4,0,0.0
22,4,1,-1.0
10,4,1,-0.18918918918918917
7,4,0,-0.25983726827967274
11,4,0,0.495475329049766
11,4,1,-0.08571428571428574
12,4,0,-0.25239508716948594
21,3,1,0.883983754193892
10,3,0,0.4126710822631654
14,3,0,-0.519536906783037
25,3,0,0.0
25,3,1,-1.0
24,3,0,0.0
24,3,1,-1.0
13,3,1,-0.2941176470588234
8,9,1,-0.5833333333333334
12,9,1,-0.4444444444444444
28,9,0,0.0
28,9,1,-1.0
21,9,1,0.9388048266615553
17,7,0,-0.23243996535082498
17,7,1,-0.1010708522810614
16,7,0,-0.19736267146890968
18,7,0,-0.0889636767729734
18,7,1,0.40337234082326484
14,7,0,-0.14164361735467587
23,7,0,0.0
23,7,1,-1.0
20,7,0,-0.6475915932360581
29,7,0,0.0
29,7,1,-1.0
16,7,1,-0.43859649122807004
20,8,0,-0.6039920379874597
13,8,0,-0.23322984328657004
16,8,0,-0.28872478036326826
16,8,1,-0.4999999999999999
5,8,1,-0.4444444444444446
17,8,0,-0.6588462988925027
23,8,0,0.0
23,8,1,-1.0
9,10,0,-0.40077646079098667
11,10,0,0.08158130669293648
12,2,1,-0.28888087943773616
8,2,1,-0.2571428571428572
20,2,0,-0.7620440753246477
24,2,0,0.0
24,2,1,-1.0
21,2,1,0.8766011737688173
12,3,1,-0.41176470588235314
30,3,0,0.0
30,3,1,-1.0
6,3,1,-0.2420537897310511
12,9,0,-0.3498960848024113
16,9,0,-0.37094387187833755
22,9,0,0.0
22,9,1,-1.0
15,9,0,-0.3754069941512456
21,9,0,-0.8922501609885488
12,2,0,-0.2291603560629834
17,2,1,-0.1435161672591836
10,2,0,0.3244337978198304
20,2,1,0.6342020592020654
26,2,0,0.0
26,2,1,-1.0
11,2,0,0.41083086553112114
18,2,0,-0.6234346419690523
18,2,1,0.11919666145018185
22,2,0,0.0
22,2,1,-1.0
16,2,1,-0.37037037037037035
10,4,0,0.42246722629151484
30,4,0,0.0
30,4,1,-1.0
6,4,0,-0.13020879550763012
16,4,0,-0.49784947967511406
16,4,1,-0.2038243037273085
25,4,0,0.0
25,4,1,-1.0
13,9,0,-0.34542662753724984
23,9,0,0.0
23,9,1,-1.0
12,8,1,-0.5116279069767443
24,8,0,0.0
24,8,1,-1.0
17,8,1,-0.39211932967349805
6,5,0,-0.022371866607947457
21,5,1,0.8909888823873614
9,10,1,-0.7551020408163265
7,10,1,-0.5728478599430803
28,10,0,0.0
28,10,1,-1.0
16,10,0,-0.5085298936101201
16,10,1,-0.5319148936170213
26,10,0,0.0
26,10,1,-1.0
25,10,0,0.0
25,10,1,-1.0
21,8,0,-0.977697245847596
28,8,0,0.0
28,8,1,-1.0
10,8,0,0.3844030852452008
18,11,1,-0.38398866454126734
15,11,1,-0.8120805369127517
5,11,1,-0.7664488017429186
12,11,0,-0.7117348380878523
16,11,0,-0.9146356671719942
16,11,1,-0.7620459599703499
18,6,0,-0.44433220572910437
20,6,0,-0.7164536092752518
26,6,0,0.0
26,6,1,-1.0
17,6,1,-0.0029839294087557096
13,6,1,-0.2340425531914894
6,6,1,-0.2063492063492065
10,5,1,0.025641025641025602
9,6,0,0.3426080925429966
19,6,0,-0.8131589320978214
19,6,1,0.4985804864199869
23,6,0,0.0
23,6,1,-1.0
16,6,0,-0.20486378416742285
25,6,0,0.0
25,6,1,-1.0
20,5,0,-0.9214777937482452
14,5,0,-0.4322508996984638
14,5,1,-0.14556409723664998
23,5,0,0.0
23,5,1,-1.0
14,11,1,-0.8571428571428574
10,10,0,-0.09356029951616754
7,11,0,-1.1491490359716467
11,11,0,-0.27110649715054214
27,10,0,0.0
27,10,1,-1.0
9,4,0,0.2330234709995197
14,4,0,-0.19853176830128222
14,4,1,-0.25
13,4,0,-0.1666548117056527
13,4,1,-0.38095238095238093
18,4,1,0.167116451957837
17,4,1,-0.08339211931875443
13,8,1,-0.8235294117647061
7,8,0,-0.30897037329173976
14,8,0,-0.22856020373841068
9,9,0,-0.08517259577262179
20,6,1,0.6993167783471276
13,6,0,-0.09951440325499554
11,6,1,-0.31707317073170727
14,6,1,-0.16040899795500896
8,8,1,-0.5714285714285715
15,4,1,-0.20949263502454787
17,4,0,-0.7344568175223757
27,4,0,0.0
27,4,1,-1.0
6,4,1,-0.3932584269662921
15,4,0,-0.6819381124658193
15,3,0,-0.2641267623225556
28,3,0,0.0
28,3,1,-1.0
12,3,0,-0.14813883404827252
22,3,0,0.0
22,3,1,-1.0
20,8,1,0.7910724262651753
4,8,0,-0.23014811060161433
10,8,1,-0.23076923076923084
27,8,0,0.0
27,8,1,-1.0
5,10,0,-0.7580032895930964
4,10,0,-1.0066975680540526
14,7,1,-0.47826086956521724
12,7,0,-0.09142411852768546
22,7,0,0.0
22,7,1,-1.0
9,7,1,-0.47058823529411775
19,7,0,-0.412075247893328
20,7,1,0.7757546026432743
30,7,0,0.0
30,7,1,-1.0
10,7,1,-0.6875
11,7,0,0.5622913293982122
21,7,0,-0.8090502588221364
21,7,1,0.9284282976128244
19,7,1,0.6344474205193891
24,7,0,0.0
24,7,1,-1.0
12,7,1,-0.43396226415094336
10,5,0,0.4767739933898674
