player,dealer,action,value
17,10,0,-1.0
17,10,1,-0.46128049718486935
13,10,0,-0.67137146246171
13,10,1,-0.7500000000000001
21,10,0,-1.0
21,10,1,0.8896497044832042
11,10,0,-1.48
11,10,1,-0.578879345162763
28,10,0,0.0
28,10,1,-1.0
16,4,0,-1.15
16,4,1,-0.20932520165256607
13,4,0,-0.21951669126219542
13,4,1,-1.0
9,4,0,0.19412529027135503
9,4,1,-1.0
14,4,0,-1.1333333333333333
14,4,1,-0.20704803282645207
8,4,0,-1.0219943019943019
8,4,1,-0.20142222222222048
19,4,0,-1.0
19,4,1,0.42151263842677444
22,4,0,0.0
22,4,1,-1.0
24,4,0,0.0
24,4,1,-1.0
13,7,0,-1.0
13,7,1,-0.4841969864020556
8,7,0,0.07094727843150242
8,7,1,-1.0
18,7,0,-1.0
18,7,1,0.40546365330847783
15,7,0,-1.0
15,7,1,-0.48718743542053833
20,7,0,-1.0
20,7,1,0.7691449517889878
12,7,0,-0.19990159103433394
12,7,1,-1.0
28,7,0,0.0
28,7,1,-1.0
22,7,0,0.0
22,7,1,-1.0
19,10,0,-0.6383104274017615
19,10,1,-1.0
20,10,0,-1.0
20,10,1,0.43944419030192444
10,10,0,-0.2942633268133087
10,10,1,-1.0
30,10,0,0.0
30,10,1,-1.0
18,3,0,-0.5
18,3,1,0.15061392700853785
19,3,0,0.0
19,3,1,0.3998164576323009
12,3,0,-0.18460686743616703
12,3,1,-1.0
14,3,0,-1.0
14,3,1,-0.25635409348265886
15,3,0,-0.2774506454564003
15,3,1,-1.0
16,3,0,-0.3006135636734499
16,3,1,-1.0
20,3,0,0.0
20,3,1,0.6511736070199383
9,3,0,0.15919581121159077
9,3,1,-1.0
26,3,0,0.0
26,3,1,-1.0
27,3,0,0.0
27,3,1,-1.0
28,3,0,0.0
28,3,1,-1.0
15,10,0,-1.1
15,10,1,-0.5752448079199428
14,10,0,-1.0
14,10,1,-0.5696025792366382
18,10,0,-0.6532148789286087
18,10,1,-1.0
24,10,0,0.0
24,10,1,-1.0
5,4,0,-0.2957818991540333
5,4,1,-1.0
17,4,0,-0.34442389068783297
17,4,1,-1.0
21,3,1,0.8875262454666901
16,8,0,-0.28328738882839977
16,8,1,-1.0
18,8,0,-0.5491883555041449
18,8,1,0.11205846528623536
10,8,0,-0.6869350954718105
10,8,1,-0.527562749237628
19,8,0,-1.0
19,8,1,0.5900483759502415
12,8,0,-1.0
12,8,1,-0.5151054531635901
20,8,0,-1.0
20,8,1,0.7927707522139146
14,8,0,-0.23521913725462543
14,8,1,-1.0
26,8,0,0.0
26,8,1,-1.0
20,4,0,0.0
20,4,1,0.6559476767952087
18,4,0,-1.0
18,4,1,0.17344753747323238
12,4,0,-1.0
12,4,1,-0.20387221684414245
15,4,0,-0.29790488837883167
15,4,1,-1.0
23,4,0,0.0
23,4,1,-1.0
27,4,0,0.0
27,4,1,-1.0
8,10,0,-1.0052132721643636
8,10,1,-0.578156225562604
23,10,0,0.0
23,10,1,-1.0
22,10,0,0.0
22,10,1,-1.0
13,5,0,-1.0
13,5,1,-0.1649408604479866
11,5,0,0.5564592279086812
11,5,1,0.0
12,5,0,-0.0985503465806154
12,5,1,-1.0
18,5,0,-1.0
18,5,1,0.19148615369150956
19,5,0,0.0
19,5,1,0.45062019155283234
21,5,1,0.8927837543817251
7,10,0,-1.8
7,10,1,-0.5693525647977389
6,10,0,-1.0001141550878723
6,10,1,-0.5933530398657794
12,10,0,-1.8
12,10,1,-0.5686335163560442
16,10,0,-1.0
16,10,1,-0.5766421262611016
25,10,0,0.0
25,10,1,-1.0
19,2,0,-1.0
19,2,1,0.4060199220441724
15,2,0,-1.0
15,2,1,-0.27980969372583847
13,2,0,-1.0
13,2,1,-0.27751131830202885
12,2,0,-0.1974793813160888
12,2,1,-1.0
11,2,0,0.42173908146700756
11,2,1,-0.29411764705882354
18,2,0,-0.5
18,2,1,0.1335143697669152
20,2,0,-1.0
20,2,1,0.6490216121495358
23,2,0,0.0
23,2,1,-1.0
20,5,0,0.0
20,5,1,0.6738382099827939
7,5,0,-1.11530735007215
7,5,1,-0.17135549872122693
6,5,0,-0.07173446817200968
6,5,1,-1.0
14,5,0,-1.0
14,5,1,-0.15432488500045116
15,5,0,-0.23285429147269274
15,5,1,-1.0
24,5,0,0.0
24,5,1,-1.0
15,6,0,-1.8
15,6,1,-0.14455129802182284
14,6,0,-1.8
14,6,1,-0.1545080791662665
16,6,0,-0.20145478627929064
16,6,1,-1.0
12,6,0,-1.0
12,6,1,-0.15233221806730884
8,11,0,-1.0
8,11,1,-0.7687555163283343
18,11,0,-1.0
18,11,1,-0.37183643589207
13,11,0,-1.3634444444444445
13,11,1,-0.7655621528442859
16,11,0,-1.4
16,11,1,-0.7574780944707431
4,11,0,-1.1420105820105821
4,11,1,-0.8111425873465529
12,11,0,-1.0
12,11,1,-0.7636582430806239
17,11,0,-0.649007261513106
17,11,1,-1.0
27,11,0,0.0
27,11,1,-1.0
28,11,0,0.0
28,11,1,-1.0
17,7,0,-1.0
17,7,1,-0.12321461411144487
7,7,0,-0.5995676214317831
7,7,1,-0.48110185778347125
21,7,1,0.9274761707418132
