player,dealer,action,value
15,10,0,-0.9233729271522371
18,10,1,-0.22631178707224128
19,10,1,0.00438919680902185
13,10,1,-0.5750570596980462
14,10,1,-0.571235833783063
16,10,1,-0.5753354238420799
8,10,0,-0.6149975664681341
12,10,1,-0.5728532573500869
20,5,1,0.6712485681557845
21,5,1,0.8922983626440248
17,5,1,-0.04486540378863441
16,3,1,-0.2499537122755054
15,3,0,-0.7646718488971311
13,3,1,-0.23827987310539445
16,9,1,-0.5328244274809156
15,9,1,-0.506530180021179
17,9,1,-0.38968628255074833
20,7,1,0.754416961130747
11,7,1,-0.5625000000000002
13,7,0,-0.3860662811998122
17,7,0,-0.5996549982176254
21,7,0,-1.336540523601646
29,7,1,-1.0
13,7,1,-0.5192307692307692
7,7,0,-0.21382040725567045
12,7,0,-0.3665025369588711
16,7,0,-0.5904615329232427
26,7,1,-1.0
15,7,0,-0.48009050702631323
12,10,0,-0.9094897279447347
13,10,0,-0.8474350241928932
21,10,1,0.8947645702996389
22,10,1,-1.0
20,10,1,0.44994850068989906
13,6,0,-0.3762552459766108
15,6,0,-0.6457932006599311
16,6,0,-0.3906341422458356
21,6,0,-0.7206291874938912
29,6,1,-1.0
6,6,0,0.09164447960449465
11,6,0,0.6382169729170133
22,6,1,-1.0
14,2,0,-0.5236549060120619
15,2,0,-0.5948533240150848
18,2,0,-0.9554475629727412
19,2,0,-0.8682521205675707
20,2,1,0.6296980899568771
21,2,1,0.8772625836846042
18,3,1,0.15381460213289508
8,3,0,0.06261647562435164
10,3,1,-0.22814982973893333
15,8,1,-0.7619047619047619
13,8,0,-0.939999244155952
22,8,1,-1.0
15,8,0,-0.5638816190033235
19,8,0,-0.9829164547838762
25,8,1,-1.0
10,7,0,0.43722347517701576
19,7,1,0.6123652953669447
22,7,1,-1.0
17,10,1,-0.45899521794096754
25,6,1,-1.0
17,6,0,-0.34046361272788606
13,9,1,-0.5267942583732024
18,9,0,-1.1959373555227173
23,9,1,-1.0
21,4,1,0.8793889367993115
12,4,0,-0.22120140095858878
18,4,1,0.16320857738508826
12,4,1,-0.1904018407428707
11,2,1,-0.3454545454545453
19,2,1,0.38147471054234994
11,10,1,-0.6315789473684214
11,10,0,0.04605857028221384
21,10,0,-1.1065862794620929
31,10,1,-1.0
14,2,1,-0.27641408751333835
17,2,0,-0.6775550972685278
20,2,0,-1.2468253158008542
22,2,1,-1.0
14,8,0,-0.8113050772963052
18,8,0,-0.711184250945027
23,8,1,-1.0
21,8,1,0.9246670218433717
17,8,0,-0.7563736862452798
19,8,1,0.6042136945071482
11,8,0,0.33340109427168213
17,8,1,-0.3815072512364819
18,8,1,0.09019843656043317
14,7,1,-0.47041897677029604
20,7,0,-1.0746021538698833
30,7,1,-1.0
9,2,1,-0.2727272727272728
15,2,1,-0.28061354921176285
17,5,0,-0.78059036767481
12,5,1,-0.14170424875385704
16,5,1,-0.1458670988654794
8,6,1,0.03999999999999999
21,6,1,0.8979104477611909
20,6,1,0.6957765214499502
14,10,0,-0.8943156155081827
20,10,0,-0.8655957051689736
15,10,1,-0.5700250885132124
8,10,1,-0.582273775001862
