player,dealer,action,value
13,11,0,-0.5553139249386154
15,11,0,-0.6183375841998598
14,11,0,-0.58433527997252
7,11,0,-0.5282767797737865
17,11,1,-0.6874999999999999
14,11,1,-0.8113207547169812
15,10,1,-0.5333333333333333
14,10,0,-0.4614769304082915
15,10,0,-0.5004967948717921
22,10,1,-1.0
16,10,0,-0.5236430368132097
13,10,0,-0.42834493692700126
19,10,0,-0.6341463414634144
25,10,1,-1.0
19,10,1,-0.009136050889263912
12,10,1,-0.5869337614294649
11,10,1,-0.5348837209302326
16,2,1,-0.291062998534918
8,2,1,-0.17460317460317457
8,2,0,-0.015805070793546278
17,2,1,-0.15169065667319673
14,10,1,-0.4915254237288137
29,10,1,-1.0
23,10,1,-1.0
12,2,1,-0.5714285714285714
12,2,0,-0.2319573901464715
17,2,0,-0.3529411764705882
21,2,1,0.8823086844368009
20,2,1,0.629670329670328
17,3,0,-0.5128205128205127
8,3,0,0.039503026441541966
12,3,0,-0.2588235294117648
15,3,0,-0.3962264150943396
17,3,1,-0.11191496963201104
16,3,1,-0.24302989586832452
7,10,0,-0.38851879266387146
17,10,0,-0.7727272727272726
16,10,1,-0.5362318840579712
18,10,1,-0.23445307943313848
9,10,0,-0.21237251468012833
13,7,0,-0.2487735401171069
18,7,0,-0.5384615384615385
11,7,0,0.29859067678488477
14,7,1,-0.5514018691588785
17,7,1,-0.10349322210636136
11,2,1,-0.1428571428571429
13,2,1,-0.30035540726771603
15,2,1,-0.2802852158082368
13,5,0,-0.3589743589743588
17,5,0,-0.5806451612903226
20,5,1,0.6732679959445735
12,5,0,-0.21212121212121207
22,5,1,-1.0
18,10,0,-0.6491228070175438
28,10,1,-1.0
20,10,0,-0.5625
21,10,1,0.8937075451026173
10,6,0,0.3242355838292632
20,6,1,0.7093306028414184
15,6,1,-0.15755934363549418
9,6,0,0.2134310134310136
19,6,1,0.4962612399432078
13,10,1,-0.6190476190476188
20,10,1,0.44970069944535607
21,10,0,-1.0
15,5,1,-0.13337171368259457
19,5,1,0.46068332483426794
18,5,1,0.2230996099324515
18,4,1,0.17299744144853346
15,4,0,-0.47058823529411753
17,4,0,-0.40909090909090906
25,4,1,-1.0
11,8,1,-0.46341463414634154
16,8,1,-0.5248020008336798
10,8,1,-0.6551724137931034
18,4,0,-0.4054054054054053
21,4,1,0.8867115737905684
20,4,0,-0.6666666666666667
30,4,1,-1.0
8,4,1,-0.2903225806451612
11,10,0,0.04589777476158156
24,10,1,-1.0
14,7,0,-0.31949582134539173
23,7,1,-1.0
19,7,1,0.6184546824824703
21,3,1,0.882530457136471
14,3,1,-0.23018102372034957
18,3,0,-0.6666666666666666
22,3,1,-1.0
10,2,1,-0.2666666666666667
18,2,1,0.12550347857927463
20,11,1,0.15449334319526542
16,11,1,-1.0
10,11,0,-0.24250631997110947
19,5,0,-0.5135135135135136
16,5,1,-0.130897481376375
17,10,1,-0.45859967740008406
10,10,0,-0.057498570234481135
21,5,1,0.8934925373134297
13,5,1,-0.13097331600275286
17,5,1,-0.03620440592271582
14,5,0,-0.28846153846153844
19,6,0,-0.5813953488372091
17,6,0,-0.32142857142857134
27,6,1,-1.0
25,5,1,-1.0
12,5,1,-0.1360317460317459
19,4,1,0.41668376769957055
4,4,1,-0.11699779249448126
17,9,0,-0.568627450980392
18,9,1,-0.1905377137935282
12,9,0,-0.3613036425306012
16,9,1,-0.5937499999999999
15,9,1,-0.6842105263157894
18,6,1,0.27887531011669536
12,6,0,-0.1590909090909091
13,6,0,-0.2132143984843704
23,6,1,-1.0
13,3,1,-0.3076923076923076
24,3,1,-1.0
27,3,1,-1.0
5,2,0,-0.12349117920148539
12,10,0,-0.4045964859286116
7,10,1,-0.5384615384615385
10,5,0,0.3329473074696003
20,5,0,-0.7575757575757576
30,5,1,-1.0
19,4,0,-0.30000000000000004
14,4,0,-0.3833333333333333
14,4,1,-0.16017634092578936
12,4,1,-0.19453979404486277
18,3,1,0.16813996316758784
7,9,0,-0.30556503926254736
13,9,0,-0.34063945304645177
9,9,1,-0.7500000000000002
10,2,0,0.22161315583398616
20,2,0,-0.7959183673469389
25,2,1,-1.0
27,2,1,-1.0
8,10,1,-0.5128205128205128
8,5,0,0.1655025812329187
19,7,0,-0.6842105263157895
21,7,1,0.9277002848170608
6,7,1,-0.5733333333333335
22,7,1,-1.0
21,8,1,0.9237091150589408
17,8,0,-0.5753424657534245
22,8,1,-1.0
12,8,1,-0.5021665864227243
10,4,1,-0.10526315789473682
10,4,0,0.263975782038345
20,4,1,0.6495819454829733
28,6,1,-1.0
9,7,1,-0.6
16,7,1,-0.48148148148148134
16,7,0,-0.34875979112271643
18,7,1,0.4029490275835785
15,7,0,-0.3120604666447586
25,7,1,-1.0
17,4,1,-0.04587960257159565
12,11,0,-0.5435836253821502
19,11,1,-0.11833893422947725
18,5,0,-0.515151515151515
10,5,1,-0.08571428571428572
15,2,0,-0.4117647058823529
21,2,0,-1.0
14,3,0,-0.59375
16,3,0,-0.4146341463414634
26,3,1,-1.0
9,3,1,-0.05882352941176472
20,11,0,-0.7678571428571429
12,11,1,-0.7857142857142857
9,8,1,-0.4594594594594593
20,8,1,0.7844744968586946
13,4,0,-0.2432432432432432
24,4,1,-1.0
11,4,1,-0.10344827586206894
6,10,0,-0.3979770229770222
17,11,0,-0.6663080509234336
19,11,0,-0.8717948717948718
