player,dealer,action,value
13,5,0,-1.0
13,5,1,-0.11009684960480876
23,5,1,-1.0
20,8,0,-1.0
20,8,1,0.7816879476798528
21,8,0,-1.0
21,8,1,0.9330759330759308
12,8,0,-1.4
12,8,1,-0.5208360894298191
17,8,0,-1.0
17,8,1,-0.39233605900272306
23,8,1,-1.0
20,6,0,-1.0
20,6,1,0.6920296747194238
13,6,0,-0.30646544175704205
13,6,1,-1.0
17,6,0,-0.5412483168129113
17,6,1,-1.0
18,6,0,-1.0
18,6,1,0.2612744445922557
10,6,0,-1.0
10,6,1,-0.14380464274947166
25,6,1,-1.0
17,5,0,-0.5414937047850256
17,5,1,-1.0
21,5,0,0.0
21,5,1,0.8970245795601567
9,5,0,0.18389106422443174
9,5,1,-1.0
18,5,0,-1.8
18,5,1,0.22267743101578447
12,4,0,-0.23098468593226623
12,4,1,-1.0
14,4,0,-1.0
14,4,1,-0.1884801824921578
20,10,0,-1.0
20,10,1,0.4483082454586936
17,10,0,-1.0
17,10,1,-0.4502324954511744
13,3,0,-1.0
13,3,1,-0.24374652584769319
18,3,0,-1.4
18,3,1,0.13277182235834498
12,3,0,-0.6928138315018315
12,3,1,-0.25473033852490873
19,4,0,0.13333333333333336
19,4,1,0.42510897994768604
10,4,0,-1.0
10,4,1,-0.19355898784094647
16,4,0,-1.0
16,4,1,-0.17026239067055338
26,4,1,-1.0
4,10,0,-0.8721819650686785
4,10,1,-1.0
15,3,0,-1.0
15,3,1,-0.24837554700967887
17,3,0,-0.6092123625790722
17,3,1,-1.0
19,3,0,-1.0
19,3,1,0.38751625487646163
14,3,0,-0.5666666666666667
14,3,1,-0.2284906422512451
16,3,0,-0.5726909094203321
16,3,1,-1.0
12,7,0,-0.28779228480952745
12,7,1,-1.0
21,7,1,0.924995842341594
14,5,0,-0.45923717187479396
14,5,1,-1.0
12,5,0,-0.3186053396263842
12,5,1,-1.0
20,3,0,-1.0
20,3,1,0.6380086071987445
24,3,1,-1.0
15,10,0,-1.2
15,10,1,-0.5739081040141394
19,10,0,-1.0
19,10,1,-0.0007303032906608517
21,10,0,-1.0
21,10,1,0.8932954398656481
16,10,0,-1.0
16,10,1,-0.5679406613783882
10,10,0,-0.10945623893590081
10,10,1,-0.7777777777777779
15,9,0,-1.0
15,9,1,-0.5302551640340256
20,9,0,-1.0
20,9,1,0.754553651938685
30,9,1,-1.0
15,11,0,-0.8806794037776221
15,11,1,-1.0
9,11,0,-1.2
9,11,1,-0.7715517241379313
13,10,0,-0.6475462167211725
13,10,1,-1.0
11,10,0,0.05528108476471422
11,10,1,-1.0
