player,dealer,action,value
12,10,0,-1.0
12,10,1,-0.5710098890086399
19,10,0,-1.0
19,10,1,-0.009394263777638356
16,10,0,-1.0
16,10,1,-0.5673210458636939
20,2,0,-1.0
20,2,1,0.6391593738444503
12,2,0,-1.0
12,2,1,-0.2848627319284684
10,2,0,-1.0
10,2,1,-0.2857142857142851
13,8,0,-0.3256183344678915
13,8,1,-1.0
10,8,0,0.18501038323579366
10,8,1,-1.0
17,8,0,-1.0
17,8,1,-0.382386065019898
19,8,0,-1.0
19,8,1,0.5845998824418494
27,8,1,-1.0
15,10,0,-0.5365657648004195
15,10,1,-1.0
18,10,0,-0.6103835264883749
18,10,1,-1.0
21,10,0,0.0
21,10,1,0.890359052086106
8,10,0,-1.0
8,10,1,-0.5677892048128019
17,10,0,-1.0
17,10,1,-0.4542567506952523
13,10,0,-0.47006789890607553
13,10,1,-0.7142857142857143
15,8,0,-0.3875741867628285
15,8,1,-1.0
14,8,0,-0.5454545454545454
14,8,1,-0.5250108115900247
20,8,0,0.0
20,8,1,0.7899575260371224
11,10,0,0.00011650485436891929
11,10,1,-1.0
20,10,0,0.0
20,10,1,0.44176804541767994
19,2,0,0.0
19,2,1,0.3820646151223269
6,2,0,-1.0
6,2,1,-0.3277044854881261
14,2,0,-0.3346561917874772
14,2,1,-1.0
18,6,0,-1.0
18,6,1,0.2803401423421774
20,6,0,0.0
20,6,1,0.7036014405762313
17,6,0,-1.0
17,6,1,0.0025028048675239415
15,7,0,-0.36134342227532373
15,7,1,-1.0
18,7,0,-1.0
18,7,1,0.40631660530904645
16,7,0,-0.37871674491392726
16,7,1,-1.0
20,7,0,-1.0
20,7,1,0.7763820255853684
26,7,1,-1.0
29,7,1,-1.0
4,10,0,-0.40064490124949553
4,10,1,-1.0
8,11,0,-0.4649315068493159
8,11,1,-1.0
19,11,0,-1.0
19,11,1,-0.12160660422289273
16,11,0,-0.6183349627735547
16,11,1,-0.6666666666666666
16,2,0,-0.3846153846153845
16,2,1,-0.2905458549630334
13,4,0,-1.0
13,4,1,-0.20573740345715288
15,4,0,-1.0
15,4,1,-0.20432593081813036
17,4,0,-1.0
17,4,1,-0.08198183587414876
27,4,1,-1.0
14,10,0,-0.5056098644745578
14,10,1,-1.0
24,10,1,-1.0
17,2,0,-1.0
17,2,1,-0.16591152483730143
18,2,0,-1.0
18,2,1,0.12258406142441072
22,2,1,-1.0
10,10,0,-0.09913611954237736
10,10,1,-1.0
13,5,0,-1.0
13,5,1,-0.14613795952085937
15,5,0,-0.39846928889750105
15,5,1,-1.0
16,5,0,-0.43843958135109334
16,5,1,-1.0
20,5,0,-1.0
20,5,1,0.6731695421569247
25,5,1,-1.0
28,5,1,-1.0
16,4,0,-0.4731987469544039
16,4,1,-1.0
19,4,0,-0.5
19,4,1,0.4271080257365391
8,4,0,-1.0
8,4,1,-0.20584652862362954
16,3,0,-0.4436592374000153
16,3,1,-1.0
14,3,0,-1.0
14,3,1,-0.2410638132899128
13,3,0,-0.6363636363636364
13,3,1,-0.22497938376190174
22,10,1,-1.0
12,3,0,-0.288788669989714
12,3,1,-0.3333333333333333
15,2,0,-0.3822257176563126
15,2,1,-1.0
25,2,1,-1.0
24,2,1,-1.0
20,11,0,-1.0
20,11,1,0.1574820663960403
18,11,0,-1.0
18,11,1,-0.390736873508356
28,11,1,-1.0
18,4,0,-0.5387447082643105
18,4,1,-1.0
7,4,0,-0.12855473315153879
7,4,1,-1.0
21,4,1,0.8876075243406765
11,3,0,-1.0
11,3,1,-0.227572878080206
19,3,0,-1.0
19,3,1,0.3966784019592838
20,3,0,0.0
20,3,1,0.6491267104238511
27,3,1,-1.0
17,9,0,-0.503575221238937
17,9,1,-1.0
20,9,0,-1.0
20,9,1,0.757648601398601
19,9,0,-1.0
19,9,1,0.2679865145972294
22,9,1,-1.0
26,9,1,-1.0
8,2,0,-0.6666666666666666
8,2,1,-0.2964472917880018
11,2,0,0.22046035805626582
11,2,1,-1.0
20,4,0,-1.0
20,4,1,0.6540562529056249
26,4,1,-1.0
9,7,0,0.11075441412520069
9,7,1,-1.0
14,7,0,-0.3098252811770537
14,7,1,-1.0
12,7,0,-0.24059627712983683
12,7,1,-1.0
13,7,0,-0.26751007138313704
13,7,1,-1.0
21,7,0,0.0
21,7,1,0.9262170735071011
19,7,0,-1.0
19,7,1,0.6088767327655854
12,5,0,-1.0
12,5,1,-0.1673503557974039
21,5,1,0.8946493201604201
22,5,1,-1.0
15,11,0,-0.6111576861519711
15,11,1,-1.0
11,11,0,-0.126223520818116
11,11,1,-1.0
23,7,1,-1.0
22,7,1,-1.0
15,9,0,-0.4531369256602035
15,9,1,-1.0
14,9,0,-1.0
14,9,1,-0.5258614539487767
13,9,0,-0.3767772511848338
13,9,1,-1.0
23,9,1,-1.0
10,3,0,0.14376934984520134
10,3,1,-1.0
7,7,0,-1.0
7,7,1,-0.49845626072041166
17,7,0,-0.42418142780461576
17,7,1,-1.0
12,9,0,-0.35345368916797515
12,9,1,-1.0
18,9,0,-1.0
18,9,1,-0.20238264076017642
24,9,1,-1.0
21,4,0,0.0
14,4,0,-1.0
14,4,1,-0.20660883932259372
24,4,1,-1.0
28,10,1,-1.0
15,6,0,-1.0
15,6,1,-0.14217595168084018
19,6,0,-1.0
19,6,1,0.48223624887285926
13,6,0,-0.2334733240006231
13,6,1,-1.0
9,3,0,0.0011348161597821156
9,3,1,-0.15254237288135594
11,4,0,0.20135478408128696
11,4,1,-0.25
12,4,0,-0.290736607142857
12,4,1,-1.0
6,10,0,-0.4549516908212563
6,10,1,-1.0
10,7,0,0.22937785728483345
10,7,1,-1.0
9,10,0,-0.2577812828601467
9,10,1,-1.0
8,9,0,-1.0
8,9,1,-0.53514739229025
21,9,0,-1.0
21,9,1,0.9400124165761312
31,9,1,-1.0
9,8,0,0.017596566523605143
9,8,1,-1.0
11,8,0,-1.0
11,8,1,-0.5116135026323966
21,8,1,0.9277217627733072
23,8,1,-1.0
21,2,0,0.0
21,2,1,0.8763200456664428
27,10,1,-1.0
25,10,1,-1.0
21,3,1,0.8850770154030821
6,7,0,-0.21237213833414503
6,7,1,-1.0
11,7,0,0.24632170606711873
11,7,1,-1.0
14,11,0,-0.5783796551452655
14,11,1,-1.0
17,11,0,-1.0
17,11,1,-0.6440122533304844
27,11,1,-1.0
7,10,0,-0.39760376551133997
7,10,1,-1.0
23,10,1,-1.0
12,11,0,-1.0
12,11,1,-0.769750322531685
23,2,1,-1.0
25,4,1,-1.0
18,3,0,-2.7755575615628914e-17
18,3,1,0.15276649183718702
21,3,0,0.0
17,3,0,-0.4894124664479574
17,3,1,-1.0
26,3,1,-1.0
10,4,0,0.1616995569875151
10,4,1,-1.0
7,8,0,-0.3148021828103683
7,8,1,-1.0
16,9,0,-0.4791561303374032
16,9,1,-1.0
5,10,0,-0.4293734154291924
5,10,1,-1.0
21,11,0,-1.0
21,11,1,0.630510334735686
9,11,0,-0.3775203775203782
9,11,1,-1.0
9,5,0,-1.0
9,5,1,-0.15316642120765808
19,5,0,-1.0
19,5,1,0.44891549710472034
10,9,0,-1.0
10,9,1,-0.5456603773584908
26,2,1,-1.0
6,4,0,-1.0
6,4,1,-0.18062563067608486
27,9,1,-1.0
13,2,0,-0.28748144482929283
13,2,1,-1.0
17,5,0,-0.4456777349261577
17,5,1,-1.0
11,9,0,0.13542657786235313
11,9,1,0.0
18,5,0,-1.0
18,5,1,0.22366962305986648
24,5,1,-1.0
29,5,1,-1.0
13,11,0,-1.0
13,11,1,-0.7600119769443826
25,11,1,-1.0
23,11,1,-1.0
10,6,0,0.2723513194170919
10,6,1,-1.0
5,6,0,-0.005891016200294542
5,6,1,-1.0
8,6,0,-1.0
8,6,1,-0.13531723750701843
4,3,0,-1.0
4,3,1,-0.2288401253918496
23,5,1,-1.0
16,6,0,-0.3706941319023727
16,6,1,-1.0
18,8,0,-1.0
18,8,1,0.0974693731556831
9,6,0,0.16427247451343846
9,6,1,-0.14285714285714288
21,6,1,0.8991960420531829
24,6,1,-1.0
6,8,0,-0.3757575757575756
6,8,1,-1.0
16,8,0,-1.0
16,8,1,-0.526809258716676
5,8,0,-0.37588152327221475
5,8,1,-0.5
12,8,0,-0.2775220095307329
12,8,1,-0.5172413793103449
7,11,0,-0.5373387644263423
7,11,1,-1.0
14,6,0,-0.2692307692307693
14,6,1,-0.1420698101653407
25,6,1,-1.0
8,3,0,-0.11913778036702599
8,3,1,-1.0
22,3,1,-1.0
10,11,0,-0.25583902263744146
10,11,1,-1.0
10,5,0,0.19248120300751922
10,5,1,-0.3333333333333333
23,6,1,-1.0
7,3,0,-0.30587307843910133
7,3,1,-1.0
15,3,0,-0.4187999012264391
15,3,1,-1.0
5,3,0,-1.0
5,3,1,-0.23575949367088617
25,3,1,-1.0
9,2,0,0.04893111638954854
9,2,1,-0.3333333333333333
25,9,1,-1.0
24,7,1,-1.0
21,8,0,0.0
25,8,1,-1.0
23,4,1,-1.0
8,7,0,-1.0
8,7,1,-0.48549534756431295
6,3,0,-0.2821989528795808
6,3,1,-1.0
22,4,1,-1.0
24,11,1,-1.0
22,8,1,-1.0
22,11,1,-1.0
26,11,1,-1.0
14,5,0,-0.5
14,5,1,-0.16657843656255525
